Page,Review Number,Rating,Review Text
13,12,"5,0",Öneri ve tavsiye üzerine gittik Gaziantep’te mutlaka gidilmesi gereken bir yer yöresel ve tarihi yemekleri ile akılda kalıcı bir lezzetleri vardı mekan içerisinde tarihi bir esinti bulunuyor karşılama ve hizmet ile gayet memnun ayrıldık
13,13,"5,0","Sanırım burası Antep olduğu için, malzemeler harika... Nereye gitsem yediğimden memnun kalacağım... Bu restoranda ama yeşil elmayı yoğurtlu sosa bulamışlar ve üstüne mesela havuç rendelemişler... Nasıl bi güzel olmuş? O havuç başka renk olsa veya tadı daha baskın olsa, usta başka türlü süslermiş. Çok iyi gideceği için, o gün, o malzemeyi seçmiş ve ölçüsünü de mükemmel tutturmuş gibi duruyor...   Birbirinden harika onca lezzeti sildim süpürdüm. Garson sordu; 'Var mı başka bir isteğiniz?'. Mest şekilde cevapladım; 'O kadar mutluyum ki!..'. Gülümsedi. Cevabı daha bomba; 'Herkes öyle oluyor! Ben size çay getireyim.'"
13,14,"5,0","Gaziantep’e yemek yemeye sık sık gidiyorum fakat Yesemek’le geç tanışmam üzücüydü, şu ana kadar yediğim en farklı, en lezzetli yemekleri yedim. Hatta bir günde iki defa gittik :) Yemek lezzetinin yanında çalışanların samimiyeti, atmosferin ambiyansı, yemeklerin sunumu, tanıtımı her anlamıyla harika. Biz yuvalama, ayva kebabı, otlu çorba, elmalı, semizotlu meze, köfte yemeği yedik ve Reyhan şerbeti içtik. Hepsini şiddetle öneririm. Bir sonraki defa muhakkak geleceğim yerler arasında. Yusuf, Mehmet, Ökkeş, Kadir Bey’lere samimiyetleri ve servisteki destekleri için özellikle teşekkür etmek isterim. Yemeğinin yanında çalışanların yaklaşımı da mekanı oldukça yukarı çekiyor."
13,15,"5,0","Tadım tepsileri ile sunum yapıyorlar, hem çok şık hem de fonksiyonel. Yöresel meze ve yemekler için 5’er ürün içeren tepsi getirdiler, 10 çeşit şey denemiş olduk ve çok da lezzetliydi. Hepsinin farklı damak tadına hitap edeceği düşünülerek portföy geniş tutulmuş, çok da iyi olmuş. Mekan tuvaletine varana kadar etnik dokuya uygun olarak dizayn edilmiş. Kesinlikle fiyat performans mekanı, uğramadan dönmeyin derim :)"
14,1,"5,0","Sooo good!! Tadimlik yedik, hersey birbirinden guzeldi. Guler yuzlu ve bilgili arkadaslar calisiyordu... yemegin tadi bir hafta sonra hala hepimizin damagimizda kaldi. Ve bunu diyicem ki - hayatimizda yedigimiz en guzel icli kofteydi... Oooff... Antepe tek burda yemek icin gideriz yine! :)"
14,2,"5,0",İlgi alaka lezzetin bir arada olduğu mükemmel bir mekan ☺️Şeflerimizin güler yüzlülüğüyle geçen bir daha olsa yine giderim diyeceğiniz bir restorant👌
14,3,"2,0","Aşırı derecede pahalı 
Ayva kebabı geldi 1 ayva 4 tane kıyma köfte be hiç güzel değildi.
Ortadan dolaşan biri var gelen yabancılarla konuşan,Tamam turistlere bu fiyatlar uygun gelebilir!
Ama memleketin insanına yapmayın bari.Yazık"
14,4,"1,0",Bayat mumbarı kızartıp baharatlayıp sundular çeyrek porsiyon mumbara tam porsiyon para aldılar acı içli köfte ilk defa yedim fiyatları pahalı idi memnun kalmadım
14,5,"1,0",Yıllar önce beğendiğimiz ancak verinde yeller esen mekan. Mumbarın porsiyonu kuş kadar. Onuda yağda kavurup baharatlanmış lar. Bayat dı sanırım. İçli köfteler de acıbasmışlar. Fiyatlar ise maşallah yerindeydi. Resmen soygun. Bir daha asla gitmem. Kimseye de önermem...
14,6,"2,0",Hizmet eden kişiler çok ilgili.Ama gereksiz derecede pahalı.Yemekler burda abartildigi gibi şölen falan da değil.Ortalama bı lokanta sadece.
14,7,"5,0",Çooook lezzetli bir yemek şöleniydi. Birçok şeyi tatma olanağı sağlayan bir menüsü var. Birçok çeşidi deneme şansım oldu. Hepsi birbirinden lezzetlidir. Antep dolma ve özellikle Şiveydiz çok farklı ve lezzetli. Tekrar tekrar gelirim ve yerim. Herkese de tavsiye ederim. Yöresel yemekleri en lezzetli hali ile tadma fırsatını kaçırmayın.
14,8,"5,0",Gayet güzel bir akşamdı güzel bir yemekti lgilendiğinden dolayı personel çok teşekkür ediyorum yesemek İyi ki varsınız
14,9,"5,0",Cok temiz ve özenli çalışıyorlar  çalışanlar ilgili ve güler yüzlü yemeklerin her biri ayrı lezzetli herkese tavsiye ederim
14,10,"5,0","Antep gezimizin ilk durağı olarak Yesemek’e geldik. İlk ziyaretimizin bu kadar üst seviyede başlaması beklentimizi oldukça arttırsa da devamında aynı lezzeti yakalayabildiğimiz yer olmadı. Ve tatil sonunda tekrar Yesemek’te kapatarak anılarda hoş lezzet bırakabildik :) 

Antep’te yediğimiz en lezzetli beyran, içli köfte, dolma ve malhita çorbasıydı. Ayrıca bizi güler yüzlü karşılamaları, ikramları ve hoş anlatımları da bizi oldukça mutlu etti. 

Antep’e tekrar yolumuz düşerse hiç tereddüt etmeden gideceğimiz ilk yer yine burası olacaktır. 
Herkese içten şekilde tavsiye edilir :)"
14,11,"5,0",Kapıdan girdiğimiz andan itibaren bizi guleryuzle karşılayan mükemmel ekibe teşekkür ederiz. Yemekler şahane temizlik harika fiyatlar gayet uygun. Kayseri'den ailecek geldik ve bayıldık. Zerdeçallı sütlacı ayrıca hafif ve güzeldi. İkram edilen reyhan servetinin aroması çok hoştu
14,12,"5,0","Hakan beye başta olmaz üzere tüm çalışanlara teşekkür ederiz. 
Antep mutfağının inceliklerini, yerel yemeklerini tadabileceğiniz, lezzetli ve çok hoş bir mekan. 
Özellikle gurme menüsünü mutlaka tatmanız gerekir. 
Antep’e gidipte uğramadan asla dönmeyin :)"
14,13,"5,0","Gastronomi tabağı, mumbar kavurması ve içli köfte denedik. Gerçekten çok lezzetliydi ve hijyenikti. Çalışanlar çok ilgili ve samimiydi. Yöresel yemek için mutlaka ziyaret edilmesi gereken bir yer."
14,14,"5,0",Kapıdan içeri girince o sıcaklığı samimiyeti hissediyorsunuz gerçekten uğramadan dönmeyin. İçli köftesinin tadı hala damağımızda yöresel yemeklerini de mutlaka tadın
14,15,"5,0","Gaziantep ile ilgili yerel lezzetleri merak edenler için bulunmaz fırsat bu restaurant. Herşeyi minik tabaklarda tatmanız mümkün , lezzetler de on numara beş yıldız resmen. Bizi karşılayıp yemekler hakkında bilgi veren chef e de sonsuz teşekkürler 🙏 Bu arada özel soğuk reyhanlarindan içmeyi de unutmayın derim."
15,1,"5,0",Aralık ayında gittiğimiz Antep gezisinde öğlen yemeğine gittiğimiz yesemeğin tüm menüsünün lezzeti muhteşem özellikle kuru patlıcan dolması ve içli köftesi mutlaka denenmelii . Personelin ve işletmenin ilgisi çok iyiydi.
15,2,"5,0",Gaziantep'e her geldiğimizde yesemek restorana gelmeden yapamayız harika lezzetli yemeklerini yemek bize ayrı bir haz veriyor. Yöresel yemekleri gerçekten çok güzel ayrıca mekan sahibi Taner beyin sıcak dostluğu çalışanlarının içten hizmetleri gerçekten çok güzel. Gaziantep'e geldiğinizde hiç tereddüt etmeden ziyaret etmelisiniz. Yöresel yemeklerini yemelisiniz.
15,3,"4,0",Tavsiye üzerine geldiğim bir restoran.Çalışanların ilgili davranışları çok güzel beyran ve yuvalama yanında dolma lezizdi.
15,4,"4,0",Gaziantep'te yemek zor bir şey değil zaten ama birkaç özel restoran var. Onlardan biri de Yesemek. Yöresel bazı lezzetleri tatmak için çok ideal bir yer. Yuvarlama ve ekşili patatesi çok sevdik. Ama ennnn iyisi kuru patlıcan ve biber dolmasıydı. Restoranın atmosferi mükemmel. Çalan müziğin sesi olması gerektiği kadar. Fiyatlar gayet makul. Kişi başı 100-150 liraya Antep'in en iyi restoranlarından birinde yöresel yemekler yiyebildik sonuçta. Restoranın sahibi veya aşçısı olduğunu düşündüğüm kişi akşam saat 20:30'da yemeklerinin bitiyor olduğunu söyledi. Gerçekten o saatte gittiğinizde pek bir şey bulamıyorsunuz.
15,5,"5,0","İlgi, alaka, tanıtım, lezzet mükemmeldi. 
Beyran çorbası denemeye gittik, yanında önerilen gastronomi tadım tabağı kesinlikle denenmeli. Ayrıca ikram edilen reyhan şerbeti çok başarılı. Yine gelecek biz."
15,6,"5,0",Gaziantep'e yolunuz ilk kez düşüyorsa yöresel Antep yemeklerinin tadına Yesemek'te bakmadan dönmeyin.İlgili personel ve yemekleriyle uğramaniz gereken bir restaurant.Tesekkur ederiz...
15,7,"5,0","Hizmet kalitesi ve lezzetleri efsane. Çalışan personelin ilgi alakası ve samimiyeti sizi evinizde hissettiriyor. Gastronomi tepsisini mutlaka deneyiniz, içli köftesini yedikten sonra aslında daha önce hiç yemediğinizi anlıyorsunuz."
15,8,"5,0","Geleneksel Antep yemekleri için ideal yerlerden. Yemek reyonuna yapışır kalırsınız. Tatlarına doyum olmaz. Servis, ilgi, ikram tam da Antep’e yakışır şekilde. Her geldiğimde en az bir kere uğrarım. Fellah köftesine, dövme çorbasına, ya da kısacası her yemeğine bayılıyorum."
15,9,"1,0","REZALET!!!KAZIK!!!
Ailecek geldigimiz antep turunun en kötü hatirasi Yasemek.
Yemeklerin yarısı corba idi. Yada meze.Bildigin bulgur nohut yogurt ....
Bizimle ilgilenen garson size herseyden tadimlik getireyim dilediginizden ilave ederim diyince tadimlik gelenler kaziklanmamiza yetti.👎👎👎"
15,10,"1,0",Yemekleri güzeldi ama servis çok yavaştı. Normalde servisin yavaş olmasına takılmam ama bizden sonra sipariş veren bazı müşterileri öne almaları ve daha ilgili davranmaları ki takılmama sebep oldu. Bir de yarım yuvalama yarım beyran istedik. Yarım beyean tabağının yarisindan daha kücütadım tabağında geldi ve iki yarımın porsiyonun tabakları bile farklıydı. Yani tadim tabaginda yarim porsiyona ilk defa şahit oldum ve yarim ucreti aldilar. Ama ayni masada yarim porsiyon beyran daha buyuk tabaktaydi. genelde Antep'te kebap değil yöresel yesemek tercih ediyorduk. Ama artık tercih etmeyeceğim. Ve kesinlikle tavsiye etmiyorum. Kebapciya gitseydik ayni belki daha az öderdik. Ama porsiyonlarımız büyük olurdu.
15,11,"5,0","İnanılmaz lezzetli ve özel yöresel yemekler. Tercih ederseniz azar azar hepsinden deneyebilirsiniz. Çayı bile şahane. Ayrıca bolca ve şahane (hem de yöresel) zeytinyağlı seçenekleri de olduğundan vejeteryanlar için de bolca seçenek var. İster öğlen, ister akşam yemeği için gelin, yeter ki gelin:)"
15,12,"5,0","yöresel yemekler harika. çalışanlar, yemekler, ortam çok güzel. kesinlikle deneyimleyin. biz her lezzetten ortaya söyledik ve hepsi harika idi."
15,13,"5,0",Aile olarak gittik soğuklar ve çorbalar enfesti. Genelde sulu yemek ve bayram yedik. Saat 8 gibi de kapatıyorlar zaten yemek te bitiyor
15,14,"5,0","Tek kelimeyle harikaydi. Lezzet, servis, yakinlik gosterme...superdi.
2 aile gittik. 4 cocuk 4 buyuk. Cocuklari bile etkilediler..."
15,15,"1,0","Önce Menü istedik , masanin üstüne bir kod koyup ,yok efendim akilli telefonunuzu (scan) koyup menu cikacakmis ,kazziklanacagimizi anladim ,keske kazzik olsaydi ,bildiginiz Roma mizragi, ûc beyran ictik 260tl . Zehir Zikkim olsun…"
16,1,"1,0","Çok kötüydü ,beyran içmeye geldik, yaklaşık 10 kişilik masayız pide verdklerini gördük, biz de istedik çnce yok dediler sonra nasıl yok dediğimizde de sadece kebaba var dediler.Ustaları pişirmem dedi , insan nezaketen bile tabi der, aynı zamanda yemekleri yapan adam büyük bıyığı var temizliği bile soru işareti bıyığı görünce mideniz bulanıyor. Asla kaliteli bir yer değil. Geldğime geleceğime pişman oldum"
16,2,"4,0","08.09 tarihinde iş için geldiğimiz Gaziantep'te arkadaşlarla beraber ziyaret ettik. Karşılama gayet güzel, sıcak bir tebessüm ile karşılandık. Hemen siparişimizi aldılar. Menüler konusunda bilgi sahibiydiler (içerik sorduğumuzda gayet net bilgi verdiler) yemekler gayet lezzetliydi. Ortam gayet salaş, nostaljik. Öylesine güzel bir mekanın samimi güler yüzlü bir hostes ya da yönlendirme görevlisi olsa çok daha güzel olabilirdi. Tavsiye eder miyim ? Kesinlikle..."
16,3,"5,0","Öğlen gitmiştik,  Antep’in tencere yemeklerini tatmak istediğimizi söyledik . 8-10 çeşit yemek vardı, 2 gastronomi tepsisi söyledik hepsini de tatmak için. Yemekler çok güzeldi, gayet sıcak servis edildi.  Kapıda karşılayan garson başta olmak üzere tüm servis elemanları ilgililerdi. 
Çok olumsuz yorumlar da okudum ve şaşırdım açıkçası . Antep’in yerel yemeklerini tatmak için çok uygun ve hoş bir yer , tavsiye ederim."
16,4,"1,0","Gerçekten o kadar mekan varken burası gereksiz bence.Yediklerimiz hiç lezzetli değildi,porsiyonlar çok küçüktü bir de bunun üstüne yüksek bı fatura ödemek yok daha neler dedirtiyor insana!"
16,5,"1,0","Dükkana girdiğimizde ne bir hoş geldin, ne bir şey. 3 yaşındaki oğlum dolaptan su alırken dolabın köşesi kırıldı. Biz de mahcup olduk. Adettendir sorulur, parası neyse ödeyelim dedik, 180 lira hesaba yazdılar. Ve sonrasında asla bizimle ilgilenmediler. Çıkın gidin yemek de yemeyin dermiş gibi. Çorba boğazımıza dizildi. Yarım bırakıp çıktık. Yemeği lezzetliymiş ilk önce esnaflıkları lezzetli olsun .."
16,6,"5,0",Tarihi dokunun içinde harika Gaziantep Yemeklerini tadabileceginiz bir restorant. Gaziantep gelince mutlaka ugranmali.
16,7,"3,0",Biz gastronomi tabağı ve antep tepsisi aldık. Tatları inanılmaz lezzetliydi ancak porsiyonlar o kadar küçük ki (tüm kaseler 2 kaşıklık) resmen aç kalktık. Çok aç olmadığınız zamanda gitmenizi tavsiye ederim
16,8,"5,0",Öncelikle mekan çok güzel yöresel yemekleri tatma imkanınız oluyor. Yemeklerinin tadı harika hepsi özenle yapılmış bakır kaplarda pişirip servis yapıyorlar. Çalışanları da çok kibar guleryuzlu ve ilgiliydi. Biz çok memnun kaldık. Iyiki gittik dediğimiz bir yer oldu.
16,9,"2,0",Antep yemeklerini tatmak için buradan okuduğum yorumlarla gittik fakat yemekler de servis de malesef sınıfta kaldı.  Çorba istedik tam 5 kez tekrar ettik sürekli hazırlanıyor diye 3 kez de siparis teyit ettiler en son çocuk ekmekle karnını doyurdu çorbayı değiştirdik öyle geldi malesef umduğum gibi değildi.  Hayal kırıklığı
16,10,"2,0","Yuvalama oldukça iyiydi ama kuzu eti sevmeyenler koku olduğu için sevmeye bilirler. İçli köfte buz gibi geldi ve baskın sarımsak vardı. Mercimek köfte çok sarımsaklı idi, tadını alamadım. Kuru dolma daha iyisini yedim. Hüsrana uğradım."
16,11,"3,0","Yerel mutfak olduğu için  Yesemek i tercih ettik ancak eylül 2021 de bıraktığımız gibi değildi. Yuvalama soğuktu, dolalar yağsızdı. Garson gayet kibardı fakat yemek kalitesinden ödün verilmiş bence"
16,12,"4,0","Gaziantep yerel yemeklerini, açık mutfak olarak servis eden, güzel dekore edilmiş, işinin ehli çalışanları olan temiz lokanta. Özellikle yuvarlama, siveydiz yemenizi tavsiye ederim. Fiyatları da diger yerlere göre daha uygun. Yarım porsiyon imkanı sunuyor, tüm yemekleri tadabilirsiniz."
16,13,"1,0","Ciddi anlamda calisanlar ilgisiz alakasiz ve sorumsuz kisiler bence, biz sehir disindan yoresel yemekleri icin ugrarigimiz bu dukkanda yabanciyiz tardimci olun dememize ragmen” herkes yabanci” ilgisizligiyle karsilastik, sacma sapan mekani oturacak koltuklarla doldurmka yerine, edep uslup ve ilgi yuklemesi yapmamiz bu dukkan icin daha guzel olabilir.. sonucta burasi bir giysi dukkani degil ..hic memnun degilim kimseye de tavsiye etmiyorum
I dont suggest to any one , restaurante not aligible to relative to guest, rude and relativeness. Pls dont visit to there certainly"
16,14,"1,0","Ailecek yoresel yemekleri tatmaya gittik. Hepsinden azar azar istedik ama tam bir hayal kirikligi. Yemekler soguktu, yoresel tatlardan yuvalamayi bir gun once mutfak sanatlarinda yemistim muhtesemdi ama burada ki berbatti. Ve asiri pahali et olmayan tum yemeklere tam 250 tl odedik. Ac kaldigimiz icin imam cagdasa gectik. Kuru dolma ve icli kofte buranin asil yemegi diyor herkes ancak onu bile sunmadilar. Asla gitmeyin"
16,15,"3,0","İlk gün gittiğimizde çok sıra vardı o yüzden imam çağdaş ‘ a gittik. Ertesi gün hıc sıra beklemeden yemeğinizi yedik. 
Ortam hijyen servis süresi bence gayet güzel. Hoş bir ortamı var.
Kebap dışında Antep tencere yemeklerini yemek için başka bir alternatif bulamamıştık. Merkezi olması ve çok fazla yemek çeşidi olması bizi cezbetti
Gurme tadım tabağı ( adını yanlış hatırlamıyorsam ) içli köfte ve kuru dolma aldık. 
Yemekler muhakkak usulünce yapılmıştır fakat beklediğim lezzeti yakalayamadım. 
Açıkçası iyi bir esnaf lokantası ya da ev lezzeti beklerken daha çok turistik bir tesisin lezzetini buldum
Yine de ellerine sağlık. 
Teşekkür ederiz"
17,1,"4,0",Daha önce geldiğime göre bozmuş. Ama yinede yöresel yemekleri bulabilirsiniz. Çok kalabalık yemek yetişmiyor. Mevsiminde olmamıza rağmen pek çok yöresel yemek yoktu. Servis kötü. Çeviremiyorlar. Uzun kuyruklar var önünde. Fiyatlar diğer işletmelere göre uygun. Ödediğim paraya değdi.
17,2,"4,0","Bayramda tek acik yer oldugu icin tercih ettik. Yuvalama, firik pilav, kuru dolma ve icki kofte aldik. Icki kofte haric hepsini begendik. 30 dk kuyruk bekledik"
17,3,"4,0",Merek ettiğimiz ilk tatlardan biri olan Beyran tadabilmek için önerileri dinleyerek Metanete gitmiştik fakat kapalı oldugunu görünce bi kaç esnaftan öneri aldık ve yesemek e gittik misafirperverligi hijyen sunum ve ikramlarıyla bizi tatmin etti Gaziantep'e yakışan bir restorant oldugunu söyleyebilirim tsk
17,4,"5,0","Antep yöresine ait ev yemekleri.  çoğu çeşidi tadabilmek için  yarımşar porsiyon söyledik. İşletmeci, çalışanlar çok misafirperver. Hijyene önem veren bir restoran. Yemekler çok lezzetli ve görüntüleri de çok güzel. Fiyatlar makul."
17,5,"4,0",Yöresel yemekler tatmak istiyorsanız uygun bir yer. Mekan güzel dekore edilmiş. Yemekler mükemmel değil ama ortalama üstünde. Birkez denenebilinir. Fakat daha iyi mekanlar var. Fiyatlar normal.
17,6,"5,0","Yesemek restaurant da yediğim yemekler inanılmaz lezzetli ve Gaziantep e özgü hiç tatmadığım lezzetlerdi. Ambians ve dekor çok etkileyiciydi. Restaurantın temizliği hayranlık verici, özellikle sahibi Hakan beyin bilgisi ve müşterilerini bilgilendirip yemekler konusunda açıklamaları inanılmazdı. Gösterdiği samimiyet ve sıcakkanlı yaklaşımları bize kendimizi sanki evimizin mutfağında hissettirdi. Kesinlikle Gaziantep e bizim gibi gurme ziyareti yapanlar için gelinmesi ve muhteşem yemeklerinden tadılmasını tavsiye ederim. Bu restauranta tekrar tekrar geleceğim."
17,7,"2,0",Malesef para odaklı bir işletme. İlgi alaka sıfır. Yüzünüze bakan yok .Zar zor bı masaya oturduk. Yemekler vasat. Garsonlar son derece ilgisiz
17,8,"1,0","Özellikle Antep mutfağını denemek için tercih ettik. Ama birçok yiyeceğin diğer şubelerinde mevcut olduğunu söylediler. Bizde mumbar ve kusleme siparis ettik. Mezeleri yetersizdi ve salata fazlasıyla acıydı. Yemekler de tuzsuzdu
Özellikle şef olan beyefendi fazlasıyla suratsız biriydi.Yogunluktan dolayı hızlıca kalkınması için garsona hesabı al ama çay fln sorma dediğini duyduk. Diğer şubesini bilemem ama bu şube kesinlikle tercih edilmemeli."
17,9,"5,0","Antep te kaldığımız sürece 2 kere geldiğimiz restaurant, Gaziantep lezzetleri konusunda şahaneler. Yuvalama , yoğurtlu Elmalı mezeyi mutlaka deneyin. Diğer tüm lezzetleri deneyin. Garsonlar oldukça hızlı , ayrıca yemekler size sıcak geliyor asla soğuk gelmiyor."
17,10,"5,0","Atamam sebebiyle 10 gündür Gaziantepdeyim,otelde kaldığımız için her akşam farklı mekanları deniyoruz eşimle..Tencere yemeğini çok sevdiğim için üç keredir Yesemekde yiyoruz ve bayılıyoruz.Ekşili çorbası,beyranı,şiveydizi,dolmaları hele hele zerdeli sütlacı muhteşem ve fiyatlarıda oldukça uygun.Çalışanları çok hızlı ve ilgili.Böyle bir mekanı işletenlere teşekkür ediyorum."
17,11,"2,0","Yemekler güzeldi, ortam çok güzeldi ancak şef olduğunu düşündüğümüz beyefendi, siparişlerimizin az olduğunu mu düşündü, tipimizi mi beğenmedi, genel tavrı mıdır bilinmez,ilgilenmedi, anlamadı, isteklerimizi yerine getirmek istemedi, içli köftenin 1 saati var, tatlının 40 dk si var diyip sıkıntı yaşattı. valla gulumsemesini bilmeyen dükkan açmasın!"
17,12,"2,0",Yüksek fiyat karşılığı lezzetsiz yemekler bulgur çeşitleri olan etsiz çorbalar yemeden tabakları olduğu gibi bırakıp çıktık.
17,13,"4,0","Ailemle birlikte Antep turunda tavsiye üzerine gittik. Özellikle yuvalama çorbası, kuru biber ve patlıcan dolması çok lezzetliydi. Eşim ve kızım Behram çorbasını sevdiler.  Personel ilgiliydi, bazı yorumlarda  çok samimiyetsiz bir ortam var diye okumuştum ama biz hiç öyle görmedik.  Yemek sonrası kızıma balon hediye ettiler. Küçük bir jest olarak Buda hoşumuza gitti. Görecek yemek isteyenler için gidilebilecek bir mekan"
17,14,"5,0","Yuvalama corbasi ve kuru patlican dolmasini tattik, harika bir lezzet, yemekleri yorenin ev hanimlari hazirliyor ve guler yuzleri ile ziyaretcilerine sunuyorlar. Bizimle ilgilenen Yusuf beye de gosterdigi misafirperverlik icin ayrica tesekkur ederiz. Isletme sahibi Soner bey ve babasndan aldigimiz Gaziantep tarihcesi de ziyaretimize ayri bir anlam katti. Son olarak yemek sonrasi ikram edilen reyhan serbetinin lezzeti hala damagimizda… Yoresel yemeklerin butik tadimi icin mukemmel bir mekan. Tesekkurlerimizle. Tanya Guvenel"
17,15,"4,0","Bakırcı esnafın tavsiyesi ile tarihi merkezdeki bu lokantadaki yemeğimiz 2021 yılının son yemeği oldu İmam Çağdaşa yakın 3-4 sene önce açılmış Diğer dükkanı 40 küsur senedir çalışıyormuş Samsundada bir şubesi varmış
Garsonumuz ilgili, hareketli biriydi İki yarım Beyran çorbası içtik 5 çeşit antep lezzeti sunan gastronomi tepsisini bölüştük Zahter çayı ikram edildi Beyran çorba 35, gastronomi tepsisi 40 liraydı Memnun kaldık Çalışanların üzerleri tertemiz, iş elbiseliydiler O sırada medya çekiminede rastladık Dekoru tarihi ev içi gibiydi"
18,1,"5,0","Ambiyans harika çalışanlar güleryüzlü lezzetlerde iyi fiyatlarda normal tavsiye ediyoruz 1,5 yaşında kızımızla gittik çokta rahat ettik sosyal mesafe hijyen kurallarınada uyuyorlar"
18,2,"1,0","!!!  Ailecek çoluk çocuk Antep mutfağı bulacağımızı düşünerek bu lokantaya gittik ve lezzetsiz yemekler, felaket bir servis, lakayt servis elemanları ve abartılı bir fiyat ile karşılaştık. Buradaki yorumları sanırım tek elden birisi yazdırıyor. Kesinlikle tavsiye etmem. Gitmeyin!!"
18,3,"5,0",Yöresel sulu yemeklerin makul fiyatlarla tadına bakılıcak kebaplara alternatif bir yer gayet lezzetli çalışanlar yemekleri anlatmada başarılı ortam temiz başarılı bir işletme
18,4,"3,0","Kesinlikle akşam 5’ten sonra gitmeyin hiç bir yemek kalmıyor ve saçma bir şekilde kuyruk oluşuyor.
Çok kalabalık bir anda gittiğimiz için ürünler çok soğuktu
Yöresel lezzetleri tatmak istiyorsanız geleceğiniz mekan kesinlikle burası değil daha iyi yerlerde yöresel ürünlerden tadılabiliyor."
18,5,"5,0",Tum antep yoresel yemeklerini bulabileceğiniz bir yer.hele hele gastronomi tabaklari ve yarim  porsiyon olanagi ile herseyden tadabilirsiniz...
18,6,"1,0",bozulmak üzere olan içli köfteyi servis etmelerinin üstüne denediğimiz köftelerin parasını verip ellemediklerimizi iade etmek istediğimizde surat yapıp anlamamazlıktan gelip parasını hala almaya çalışan kabahatlerini kendilerine düzgünce izah ettiğimizde saygısızlaşan bi kurumdur genel olarak diyer ürünleride lezzet ve fiyat olarakta fırsat vermeye deymez bi mekan
18,7,"1,0","Mekanda çalan müzikler enfes tabaklar doyurucu haricinde çalışan elemanların ilgi alaka ""0""İstanbul'da bu arkadaşları komi yapmazlar."
18,8,"2,0","Yöresel yemeklerin bulunduğu bir lokanta fakat yerel yemekler ancak bu kadar kötü yapılabilir.
Tüm yemekler inanılmaz yağlı ve lezzetsiz. Gaziantep’te yöresel yemekler için kesinlikle daha iyi lokantalar vardır, eminim.
Sanırım sosyal medya’da isim yaptıktan sonra kendisini bozmuş bir mekan çünkü tavsiye üzerine gittik.
Fiyatlar porsiyonlara göre kazık."
18,9,"2,0",Lezzet olarak güzel fakat çok pahalı ve getirdikleri yemeği bardak alti gibi minnacik bir tabakta getiriyorlar çatal taksan tabak devriliyor yemeklerin başında bekleyen kadın çok suratsız biz içli köfte yedik tad güzeldi ama dışı çok kuruydu tavsiye etmem . Mekan olarak güzel .Müsteriye doymuşlar minnetsiz itici bakışları var malesed
18,10,"1,0","Mekan sahibinin müşteri ile iletişimini sorunlu bulduk. Biraz empati yeterli olurdu. Kimsenin tek derdi lezzet değil, o lezzetten keyif almak. Maalesef alamadık!"
18,11,"2,0","Ailemle birlikte gittim ve sipariş verebilmek için garsonlara ancak 15dk sonra ulaşabildim. Yemekler ancak yarım saat sonra gelebildi. Servisleri lekeliydi, değişmesini istedim. Garson içeride aynı peçeteye silip geri getirdi. İçliköfteden çıkan kılı garson gösterdim bana olabilir dedi. Alıp işletmeciye gittiğimde ise hesaptan düşeriz dedi. Lezzetine laf edersem haksızlık olur ama o garsonlarla o işletme çok uyumsuz çalışıyor. Artan yemekleri paket yapmalarını istedim, paketlemeyi bile beceremediler. Yiyecekler çöp oldu anlaşılan."
18,12,"5,0",Antep'e gıdınce ınsan daha cok kebap katmer baklava odaklı oluyor yalnız burda sehrın kendıne ozel sulu yemeklerı gercekten cok lezzetlı.Ozellıkle yuvalama kesınlıkle denenmelı.Veya bızım yaptıgımız gıbı zeytınyaglı dolma ve tadım tabagı alarak herseyın tadına bakma sansını da deneyebılırsınız.Antep'ı burayı gormeden terketmeyın derım
18,13,"5,0","Gaziantep'te yöresel yemekler yiyilebilecek yerlerden birisi. Yuvalama, beyran, ekşili köfte, içli köfte gibi yemekler harika. Fiyatlar da makul."
18,14,"2,0","Ailecek gittik. Beyran ve ayran çorbası sipariş ettik. Çorbalar geldikten sonra 3 ayrı çalışana söylememize rağmen 5 dakika sonra yanına pide geldi, tezgah arkası 3, kasadaki bey ve 6çalışan vardı hepsi bir haber servis sıfır. Beyran süper, içli köfte süper, diğer tatları servis yavaşlığından talep etmedik. Sanki dükkan sahipsiz gibi sorumlu kim belli değildi. Dünyanın en güzel tadını sunamadiktan sonra bir anlamı yok. Çay ikramımız dediler ben içimden gelmez dedim hakikatten gelmedi 10dk sonra kalktık. 4 beyran , 1ayran çorbası, 3 içli köfte ve sular 169tl. Fişi paylaşıyorum tarih saat belli kameradan izlesinler. Hemen yakınında bulunan kebap ve tatlıcı ya gitmedigimize pişman olduk."
18,15,"5,0",Kesinlikle denemeniz gereken lezzetleri muhteşem bir şekilde yapıyorlar ve çok ilgililer. Geleneksel yemeklere ön yargınız varsa bile denemenizi öneririm çünkü bu önyargınız leziz yemekleri tattığınızda kırılacaktır. Antep'de yediğim en güzel yemeklerden biri oldu.
19,1,"4,0",İlgi alaka kibarlık çok güzel.. Içli köfte muhteşem.. 5 şerli tabaklar da Antep mutfagı alabılıyorsunuz.. Beyran çorbasına muhteşem Ama biraz pahalı buldum.. Ve cok kalabalık bir yerde arabanızla gidecekseniz ona gore gidin derim.
