Page,Review Number,Rating,Review Text
14,8,"3,0","Merkezden oldukça uzak bir lokasyonda bulunuyor,ulaşılması zor . Servis çok hızlı. Etler gayet lezzetliydi.Küşleme yi özellikle çok begendik. 2 kişi salata et ve içeceklere 120 tl hesap ödedik .Bu kadar uzaga gitmeye deger mi siz karar verin"
14,9,"5,0",Özellikle lokum ve sütlü kadayıf tavsiye ederim. Kayak sonrası tüm enerjiniz geri geliyor. Biraz sırayı beklemek lazım.
14,10,"5,0",Sık sık gittiğimiz bir mekan. Etleri çok lezzetli. Lokum et mutlaka denenmeli. Süt helvası da en güzel tatlısı
14,11,"4,0","Bursa Çalı Köyü'de başka şubesi olmayan hoş bir mekan.
İlk gittigimizde hafta sonu akşam üstu idi ve 20_30 dakika kuyruk beklediğimizi hatırlıyorum.En çok tercih edilen ve beğenilen ""lokum""
 denen tereyağlı eti ben çok beğenmesem de daha sonraları denediğim iyi pişmiş ızgaraları çok lezzetli ve doyurucu.Arkasından özellikle kabak tatlısını veya süt helvasını mutlaka deneyin.
Servis hizmet ve ilgi oldukça iyi.Özellikle geçtiğimiz ramazan ayindaki bir iftar yemeginde tüm masalar doluyken eksiksiz ve gecikmesiz verdikleri hizmet takdire değerdi.
Bursa""yı ilk ziyaret edenlere belli bir kaç şubede iskender yeme  dışında iyi alternatif bir lokanta olabilir."
14,12,"5,0",Turkiyenin hemen her yerinde et tadmisimdir ama burasi gercekten bir baska benim icin. Mutlu ayrilacaksiniz
14,13,"5,0","Lokumu deneyin derim, temiz kaliteli hizmet ve ferah bir mekan park sıkıntısı yok, aile ile gidelebilcek nezih bir yer"
14,14,"4,0",Düne kadar bir kasap Dükkanı olan Uzan Et Mangal lokum satışı ile patladı. Bence temiz ve iyi bir müessese ancak kapısında kuyruğa girilecek bir yerde değil. Fiyatlar makul ama bursa'lıların çabuk sıkılığını unutmadan standartlarını bozmamalarını öneririm. Lakin yarın başka bir mangal restoranının önünde kuyruğa girmeye başlamaları an meselesi.
14,15,"5,0",Merhaba lar Uzan’a çok sık giderim lokum denen leziz etten yemenizi tavsiye ederim birde tatlı olarak tahinli kabak tatlısını mutlaka deneyin . Sevgiler saygılar
15,1,"4,0","Kalabalık olduğunda hizmette aksama yaşanıyor ama genel olarak etleri lezzetli, ortam güzel. Park yeri sorunu oluyor."
15,2,"5,0",Lezzetli bir et yemek istiyorsanız mutlaka ziyaret etmeniz gereken bir mekan. Atmosferi güzel fiyatları uygun.
15,3,"5,0","Her şey çok lezzetliydi tatlılar da dahil, servis hızlı, garsonlar ilgili, bu kaliteye fiyatlar da uygun bence. Tek sorun biraz şehir dışında kalması."
15,4,"4,0","Yemekler güzel fakat uzun sıralarda beklemek yorucu, şehire uzak , ne zaman uğrasak kalabalık, personel ilgili güleryüzlü"
15,5,"5,0",Kesinlikle tavsiye ederim et yemeyen ben et hastası oldum. Temiz hijyenik bir ortam. çocuklar için park olması en kurtarıcımız.
15,6,"5,0",Diyecek hiç bir şey yok.lokum harika.o yoğunluğa rağmen personel  ve servis inanılmaz.umarım kaliteyi bozmadan hep böyle devam eder.
15,7,"5,0",Herşeyi ile dört dörtlük bir et restaurantı.Etler gerçek anlamda çok lezzetli.Servis çok hızlı ve servis personeli güler yüzlü. Herkes çok yardımcı. Ürün fiyat dengesi uygun.ilk fırsatta Tekrar görüşmek dileğiyle.
15,8,"5,0","Ortaya söylediğimiz tereyağın içinde suyuna banıp yediğimiz LOKUM denilen 1 porsiyonluk 6 parça ete doyamadık. Bir tane daha söyledik. Üzerine Kemalpaşa tatlısı üzerinde bol cevizli ve kaymaklı çaylar çabası. Şıra ile muhakkak deneyiniz.👍👍
2 porsiyon lokum, 1 porsiyon köfte sucuk, 3 şıra, 1 büyük su = 119tl👍"
15,9,"5,0",Şehir merkezine biraz uzak faka kesinlikle o kadarcık yol gitmeye değer..Ne yerseniz yiyin çok lezzetli karışık et tabağı isteyebilir yada ortaya  kişi başı ne isterseniz çok iyi ete doyuyorsunuz. Ama en iyisi lokum ...çok sık olmasada ortalama 2-3 ayda bir gidiyoruz..Servis çok hızlı kötü yani rezervasyonsuz çalışmaları.. bazen kapıda sıra bekleyebilirsiniz..şimdiye kadar hiç beklemedim ama ..hep dolu hep kalabalık...
15,10,"3,0","malzeme kalitesi ve yemekleri guzeldi, ancak hizmet ve peronel icin ayni seyi soylemek mumkun degildi. masada su filan bulunmuyor kalite olarak siger rakiplerinden geride.
Az pismis diye belirtmemize ragmen istedigimiz gelmedi"
15,11,"4,0",Güzel mekan ızgara sevenler için tavsiye ederim otantik ortam var ilgi gayet güzel salatalarda harika hafta sonu akşam biraz kalabalık oluyor erken gidilmesini öneririm.
15,12,"5,0",Hafta sonu gittiğimizde ayakta sıra bekleyebilirsiniz ama bu sizi caydırmasın de galip gelmesin çünkü masaya oturup karnınızı doyurdunuz da buna değdiğini göreceksiniz fiyatlarda ortalamanın küçücük üzerinde müptelasıyız :)
15,13,"5,0","Fiyatlar diğer restaurantlara göre daha uygun. Lezzet gerçekten iyi. Et lokantaları günümüzde artmış olsa da , eskiden gelenlerin tadı başka .."
15,14,"5,0","Arkadaşlar Bursa’da birçok mekanda lokum yedim Başka şehirlerde de yedim inanın en lezzetlisi uzan et mangal gerçekten çok başarılı kesinlikle deneyin,görün,tadın bana hak vereceksiniz."
15,15,"5,0",Kaya tuzuyla pişirdiği lokom (et) son derece iyi... Oldukça başarılı.. Bursa'da ilk sırada olduğunu düşünüyorum.
16,1,"5,0",hafta sonu kapıda sıra bekliyorsan çok iyi işletmedir .Servis harika ambiyans cok hos.Et üzerine harika bir müessese nefis Bursa manzarası ile.
16,2,"5,0",Lokum'u harika yaa super lezzetli. Servis de cok hizliydi ilk gittigimizde ama artik yavaslamis sanki yogun ilgiden oturu.haftasonlari sira oluyor hafta ici gitmenizi tavsiye ederim
16,3,"5,0",Bursa şehir merkezine biraz uzak olmakla birlikte kesinlikle gidilmeli. Tüm et ürünleri tek kelime ile nefis ama lokum mutlaka özel olarak sipariş edilmeli ve yenmeli arkasından tatlı mutlaka yenmeli özellikle süt helvası. Mekan rahat ferah servis süper herşeyden ama özellikle yenen yemekten memnun kalacaksınız. Gönül rahatlıyla gidebilirsiniz.
16,4,"5,0","Pazar günü gittik. Akşam saatleri ve oldukça kalabalıktı. Verdiğimiz sipariş ortalama 5 dk içinde geldi. Açılış lokum et ile başladı devamında pirzola geldi finali orta ateşte pişmiş bonfile ile kapattık. Toplam 10 kişiydik. Firma sahibi sağolsun ilgisini hiç eksik etmedi. Personel oldukça ilgili ve kibardı. Bu kadar kalabalığa hizmet etmelerine karşın, tebessüm yüzlerinden eksik olması. Ağırlıklı olarak Onları takip ettim. Et şarküterisi de oldukça titiz hazırlanmış ve güzel bir sunumla desteklenmişti. Pişirenin de servis edenin de ellerine sağlık."
16,5,"5,0","Bursa da en güzel et yiyebileceğiniz et lokantası 
Fiyatlarda oldukça iyi aile için çok uygun. Mekan büyük ama akşamları kuyruk bile oluyor. Hiç düşünmeden gidilebilecek yerlerden birisidir ."
16,6,"5,0","Sık sık gittiğimiz bir mekan. Şehrin birazcık dışında ama gitmeye değer bir yer. Etleri tartışılmaz derecede lezzetli. Çok iyi dinlendiriliyor bu belli. Hiç bir gidişimizde pişman olmadık. Özellikle lokum, kuzu sırt ve sucuğu tavsiye tavsiye ederim. Mezelerden herse iyi bir seçenek.Çok ucuz değil ama fiyat olarak aynı kalitede eti herhangi bir steak house da daha pahalıya yiyeceğinizden emin olabilirsiniz. Servis de gayet hızlı, çalışanlar iyi. Tek sorun, yoğun saatlerde hem çok sıra beklemek durumunda kalabilirsiniz ve de kalabalık sizi rahatsız edebilir."
16,7,"3,0","Çok met ettiler gittik. Etine, sunumuna diyecek yok. Fakat o kadar sinek vardı ki sinekleri kovmaktan yemek yiyemedik. Bi çözüm düşünmelilerdi... Hiç yakıştıramadım."
16,8,"5,0",Etler ve sunum çok guzel. Doga ile başbaşa sehirden uzak gidilebilecek bir mekan. Ozellikle lokumu tavsiye ederim
16,9,"4,0","Etler,köfte güzel.Fiyat da Köfteci Yusuf'un bi tık üstü sadece.Hafta sonu kalabalık olabiliyor.Hafta içi öakşam üstü çok makul saatler."
16,10,"1,0",Önceki uzanla alakası yok etler resmen kanlı geldi. Lokum yicez diye geldik bildiğin ciğer yedik.....
16,11,"5,0","Gerek etleri, gerek mekan olarak çok güzel bir yer. Mutlaka gidilmesi gereken bir yer. Çocuk oyun alanının olması çocuklu aileler için çok ideal bir mekan."
16,12,"5,0",Et yemek için kapıda sıra beklemek biraz garip gelebilir ama masaya oturduğunuzda buna değdiğini göreceksiniz her ürün ayrı güzel ayda bir muhakkak uğrarım yıllardır kaliteden hiç ödün vermedi misafirinizi güvenle götürebilirsiniz.
16,13,"3,0",Arkadaşların öve öve bitiremediği mekanı geçenlerde ziyaret etme şansım oldu. Lokum ve sucuk yedim. Sucuk beklentimi karşılamadı. Lokum da sıradandı tereyağı ile tadı normal geldi ama öyle abartılacak kadar kalkıp kayapaya gidecek bir lezzet bulamadım. Lokum porsiyonu 40 tl ye geliyor.
16,14,"4,0","Uzan et,gerçekten lezzetli bir et yenebilecek sayılı işletmelerden biri olarak öne çıkıyor.Kaliteden taviz vermeden yola devam etmelerini diliyorum."
16,15,"1,0","Lokum eskisi gibi değil sıradandı .Pirzola %80 yag ,söyleyince ,ama söylemediniz .Yeni getirelim .Yeni geleninde  pirzola ile alakası yok .Bir daha gitmem .Kimseyede tavsiye etmiyorum .20 km gidilmez .Şehir içinde daha iyi yer çok"
17,1,"5,0",o kadar güzeldi ki istanbula et taşıdım. hepsinden yiyin gayet güzel ve hesaplı. alkol yok. aile işi.
17,2,"4,0","Geçen sene bu mekana 06 Ekim 2017 de geldiğimde yaptığım yorumda:
“Etlerin lezzetli olduğunu, garsonların servis hizmetinde sıkıntı olduğundan” bahsetmiştim.
Bu son gidişimde, bahsettiğin sorunun ortadan kaldırıldığını memnuniyetle gözlemledim.
Görevli personelin sevk, idaresi ve kontrolünden sorumlu bir şefin nezaretinde çok hızlı bir servis kalitesine ulaşmışlar.
Garsonlar-çalışanlar güler yüzle hizmet ediyorlar.
Ürün ve hizmet kalitesindeki bu olumlu gidiş, müşterinin mekana rağbetini de artırmış.
İnşallah, bozulmadan yollarına devam ederler.
Pirzola, lokum çok lezzetli ve sularını kaybetmeden pişirilmişlerdi.
Salatamız çok güzeldi.
Kabak tatlımız da tam kıvamındaydı.
Teşekkürler.."
17,3,"4,0",uygun temiz güler yüzlü personel ile lezzetli etleri ile defalarca yemek yediğim misafirlerimi gönül rahatlığı ile götürdüğüm mekandır.
17,4,"2,0","İlk defa 7 yıl önce gitmiştim her işletme gibi büyürken lezzetini kalitesini kaybetti . Mekan büyüdü güzelleşti derken kızarmış ekmekten tutunda salataya kadar lezzetsiz bir hal aldı. Sadece lokumlar hala güzel ,ızgaralar sıradan gitmeye değmez..."
17,5,"4,0",Garsonlar anlayışlı tuvaletler temiz güleryüz yemeği daha yemedim bu bile yeter.Lokum gözüme pek hoş gözükmedi ama zevk bu ben genel değerlendirdim.
17,6,"5,0",Esimle sık gittigimiz bir restoranttir. Ozellikle lokum tercih ediyoruz ve gercekten lokum gibi bir et yiyorsunuz👍
17,7,"5,0",Daha once tercih etmistik. Fiyat ve lezzet olarak memnun ediciydi. Hala oyle.. Garsonlarin yas ortalamasinin yukseltilmesini onermistik.. Onerimizi dinlemisler.. Tesekkurler.. Bursa da gidilecek bir mekan...
17,8,"5,0",Cok guzel sicak bor ortam ilgi alaka gayet iyi.Gidenlere lokum ve herse yemeleri kesinlikle tavsiyemdir kesinlikle pisman olmazsiniz.
17,9,"3,0","Lokum'dan gerisi hikaye.Daha güzel et pişiren yerlerde var Bursa'da.Garsonlar donuk donuk bakıyorlar.Bende para çok,harcayacak yer arıyorum diyorsanız eyvallah."
17,10,"5,0","Uzan Et Mangal
Kayapa Belediyesi İstiklal Mh. M.Akif Ersoy Cd. No:20/3 Nilüfer/BURSA, Bursa, Türkiye

BURSA 'ya her gittiğimde artık vazge.çilmezim oldu"
17,11,"5,0","Çok güzel lezzetlerin sunulduğu, hoş ve güzel bir mekana sahip bir yer. Ailece gidilebilir. İş yemekleri organize edilebilir."
17,12,"5,0","Bir kaç kez gittiğim mekan, geçen hafta da  ordaydık.Kesinlikle tavsiye ederim. Özellikle Lokum'dan yemelisiniz.Yok böyle güzel bir et.Bence Nusretle yarışır."
17,13,"4,0","Bursa'da lezzetli et yenilebilecek az sayıda mekandan birisidir. Lokumu, köftesi oldukça güzeldir. İstanbul'daki benzerlerine göre fiyat yönünden daha caziptir. Hafta sonları özellikle akşam yemeği için gitmişseniz kalabalık oluyor."
17,14,"4,0",Uzan et mangali tum dostlarima tavsiye ederim.lokumunu muhakkak tadin.etleri cok lezzetli.hele tatlilari.kaymakli kabak tatlisini tercih edin.personel cok guler yuzlu.hizmet gayet iyi.tek sorunu cok kalabalik olmasi .bazen siraya girip mada bosalmasini bekliyorsun.konumu iyi doga manzarali.fiyatlar makul et fiyatlarina paralel.
17,15,"4,0",Her zaman gittiğimiz uzan et yine çok kalabalıktı.Yalniz bu sefer lokumun maalesef eski lezzetinde olmadığını farkettik.Ama köfte ve diğer etler yine efsaneydi.
18,1,"5,0","Özellikle çocuklu ailelerin çok sık ziyaret ettiği bir yer. Lokumu oldukça lezzetlidir. Akşam saatlerinde baya kalabalık oluyor. Fiyatları da makul, çok yüksek hesap ödemezsiniz."
18,2,"5,0",Bursa da cok kaliteli ızgara et yenebilecek bir yer. Özellikle lokumunu ve ciger severler ciger sarmasını mutlaka deneyin.
18,3,"5,0",Bu mekânda manzara eşliğinde lokum yenir. Tabağın altında suyu ve yumuşacık bonfile et. Pirzola güzel ama çok az doymazsiniz.lokumu tek geçin. Bursa yemek te diğer illere göre daha pahalı.
18,4,"5,0","Anlatmaya gerek yok , yaşamak lazım mükemmel ötesi Lezzetler fiyatı uygun akşam saatleri ve hafta sonu biraz sıra bekleye bilirsiniz yoğunluk oluyor"
18,5,"4,0","Et ve pişirme kalitesi Nusret ten öte lezzet mükemmel lokum ve dana antrikot olağan üstü.
Tek kötü yanı açıldığı günden bugüne fiyat skalasını çok yukarı çıkarttı."
18,6,"5,0","İsmini çok fazla duymama rağmen dün ilk defa gitme fırsatım oldu. En ünlü yemeği olduğu için lokum sipariş ettik, gerçekten enfesti. Tereyağın içinde gelen etin lezzeti isminin hakkını veriyor. Kg 160 tl , 1 er porsiyon deyince 250x2 toplamda yarım kilo et geldi 80 tl yalnız bitiremedik. Tüyo olarak 150 şer gr isterseniz tam ayarında olacaktır. Et öncesi gelen tereyağlı sıcak ekmekler de harikaydı. Personel ilgi alaka gayet iyiydi. Çok beğendim tavsiye ediyorum."
18,7,"1,0","5 kişi istanbuldan sırf uzan et için geldik.5 porsiyon lokum söyledik , 1 inden kıl diğerinden sinek çıktı.Bizim için tamamen fiyasko oldu asıl fiyasko garsonların bu durumu normal karşılamasıydı."
18,8,"3,0",Et konusunda iyiler fakat fiyatlar biraz pahalı buna rağmen çok kalabalık servis iyi.Yer olarak biraz uzak ve sapa kalıyor bulmakta zorlanabilirsiniz.
18,9,"1,0","Sinek dolu, içtiğim suyun içinden bile sinek çıktı... hijyen olmadan yemeğin lezzetli olmasının hiç önemi olmuyor"
18,10,"3,0","Sinekleri kovalamaktan yemeğe odaklanmakta zorlandığımız bir mekan.

Lokum Muhteşemdi ama Ciğer Sarmayı hiç beğenmedim"
18,11,"5,0","Herkesin ailecek veya arkadaşlarıyla rahatlıkla gelip güzel bir yemek yiyebileceği nezih bir mekan. Fiyat politikaları diğer et restoranlarına göre makul. Bir sürü steak house lar insanları sömürüyor. 
Lokum ve kuzu sırt çok talep gören etler. 
T-bone, Dallas ve Newyork ta güzel.
Siparişten önce gelen kızarmış ekmekler zeytinyağlı ve baharatlı olarak güzel gidiyor.
Şehir dışından gelenler Bursamızın süt helvasını mutlaka denesinler. 
Yemek sonrasında çay veya kahve ikram ediliyor."
18,12,"3,0","Bir porsiyon lokum,yarım porsiyon sucuk 55 tl hesap ödedik.sınırsız çay servisi.garsonlar o kadar kalabalık bir mekan olmasına rağmen çok ilgili yardımcı güleryüzlü.işini severek yapan insanlar kendini heryerde belli ediyorlar.çocuk parkı gayet güzel mekan çok büyük.kuzu sırt ve lokum en çok tercih edilen ürünlermiş gerçektende hakkını vermişler.çoban salatayı ve yoğurdu beğenmedim.et dışında hiçbirşey yok.oğlum aç kalıcaktı ki garson personel çorbasından hiçbir ücret almadan ikram etti gayette güzeldi teşekkürler bu incelik için.son olarak wifi yok😕"
18,13,"4,0",Gerçekten et çeşitleri ve lezzeti Harika.mekan çok ferah temiz ve güzel.Bursaya yolunuz düşerse uğramadan geçmeyin...
18,14,"1,0","Usta garsonlarınıza lütfen terbiye verin ki; bir müşteri kendisine menü sunulmadığı için otomatik olarak az çorba ve köfte istediği için kendilerinde çorba olmadığını söyleyerek, arkasına dönüp komilerinin yanında ve diğer müşterilerin masalarının yanında az çorba istedi yaa diyip aklı sıra espri yapıp gülmesin! Yazık o yaşta bir garsonun davranışına.. Az biraz çalışan insanlarınıza da eğitim verin.. Herkes benim gibi sadece mekanı terk etmez orayı karıştırır benden söylemesi.."
18,15,"5,0","kayapada sehirden uzak ama gidişinize degecek bir yer. ettir demeyin gigip lokum isteyin. deneyinnn.
mukemmel"
19,1,"4,0",Sigara kullanmayan kişilere de sigarasız bir açık oturma alanı sağlaması çok takdir edilesi bir durum. Etler çok lezzetli. Özellikle lokuma bayıldım. Pirzola ve köftesi de çok iyi. Çalışanlar kibar ve ilgili. Otopark var. Fiyatlar ortalama. Kişi başı yaklaşık 50 TL desem çok hata yapmış sayılmam. Tavsiye ederim.
19,2,"5,0","Daha önce sakin bir lokanta iken ünlü olması ile birlikte herkesin en çok gittiği mekanlardan biri oldu... Genelde çok kalabalık, servis hızlı... Daha çok lokumu (tereyağda pişmiş yumuşacık bir et) tercih ediyorum fakat tabii ki biraz yağlı ve kalorili ama denemeye değer..."
19,3,"4,0","Yemekleri son derece lezzetli, servisi en kalabalık dönemde bile kaliteli ve hızlı bir mekan... Fiyatlar son dönemlerde yükselse de fiyat performans açısından tercih edilebilir... Küşleme ve lokum muhakkak denenmelidir... Ayrıca sucukları da son derece lezzetli..."
19,4,"3,0",Lezzet ortalama. Kalite bozulmaya basladi. Yemegi yedikten sonra masadan kalkman icin gozunun icine bakiyorlar. Ama herseye ragmen tercih etmekten vazgecmedik henuz.
19,5,"3,0","Etleri çok lezzetli. Salatalar çok güzel. Otoparkı olması iyi bir hizmet
Geliştirilmesi gerekenler: Randevu alınamıyor bazen sıra çok uzun oluyor(Indüstriyel). Pirinç pilav yok(çocuklar için özellikle)."
19,6,"5,0",Ben oraya gittiğimde lokum yerim... lokum sevenler icin Bursa’da tek adres diyebilirim. Not: pazartesi günü kapalılar 😉
19,7,"4,0",eskisi gibi olmasa da yine gidilebilecek bir et lokantasi. ozellikle lokumu tavsiye ederim. tereyagina ekmek banip yemek keyifli
19,8,"4,0",Şehir merkezine uzak olsa da gidilmeye değer özelikle lokum mutlaka yenmeli hesap kalite ve lezzete göre uygun
19,9,"5,0",Uzan Et Mangal BURSA..yeni keşfettiğim bir mekan..öncelikle hijyen..Bursa manzarası harika..etleri mükemmel pişiriyorlar.sunum çok güzel..fiyatlar ortalamanın altılda..NAVIGASYON da adres veriyor..mutlaka tavsiye ederim..
19,10,"5,0","Şehir merkezine biraz uzakta olsa , gerçekten mükemmeldi lezzetliydi , iyi ki bursaya gitmişken buraya uğramışız ."
19,11,"1,0","Hayatımda yedigim en lezzetli et. Yolunuz düşerse lokum ismini verdikleri etten tatmanızı öneriririm. Servis, temizlik gayet güzeldi."
19,12,"4,0",Köftesi ve sütlü kadayıfı ortalamanın üzerinde lezzetler. Servis de oldukça hızlı. Tek eleştirim etleri çok pişirmelerine!
19,13,"4,0","Mekanın dıştan görünümü; salaş hatta ortalama kanaati oluşturabilir. Uzan, bölgenin en iyi et mangalı arasında hep ilk 5'te yer aldı, almaya da devam ediyor. Olur da yolunuz Bursa Kayapa'ya düşerse ve eti seviyorsanız, mutlaka denemelisiniz. Yorumlarda ifade edildiği gibi Cumartesi, Pazar hariç o da akşam saatlerinde kuyrukla karşılaşmanız söz konusu değil. Efsanevi ürünleri Lokumu ( küçükbaş bonfile -ince ince kesilip, dövülmeden ızgarada pişiriliyor, ardından bol tereyağı ile bir tur daha yumuşatılıyor ) tereyağı ile etin özel lezzetini perdelediği için çok sevmeyen biri olarak, tavsiyelerimde geri plana atıyorum. Pek çok yerde kasap köftesi yemişsinizdir ama Uzan'ın ki başka. Özellikle pirzolası ve beytisi. Sırları etin kalitesinde. Kasaplıktan gelen mekan sahipleri, özellikle Balıkesir, Manyas, Keles ve Orahaneli' de yetişen hayvanları tercih ediyor. Haliyle etin aroması da bir başka lezzetli oluyor. Mekanın öğleden akşama yoğunluğu sizi ürkütmesin, servis çok hızlı. Kızarmış ekmek istemezseniz gelmez.  Fiyatları da bu kaliteye göre oldukça makul. Yoğurdu özellikle tavsiye edilir."
19,14,"5,0",Çok temiz leziz ve seçkin bir kurum etleri Harika tavsiye ederim ilgili bir işyeri Bursa’da ayrı bir tat
19,15,"4,0","Mekan tika basa dolu rezv yapmiyorlar giriste sirayla aliyorlar ., servis cok hixli etler muhtesem fiyatlar gayet makul ..4 buyuk 3 cocuk 2 lokum ,2 porsiyon pirzola bir dallas 2 biftek 3 porsiyon kofte salatalar meze icecekler 400 tl hesap geldi .. sasirtici derecede uygun .mutlaka tavsiye ederim.."
20,1,"5,0",Gerçekten Harika lezzet lokum et yedik 9 kişi ve 460 tl ödedik o lezzete çok çok iyi şiddetli  tavsiye edilir
20,2,"4,0","yemekler lezzetli, çalışanlar ilgili, fiyatlar normal (ortalama) et işini iyi biliyorlar. Ulaşımı kolay. Ancak otopark iyileştirilebilir."
20,3,"3,0","İlk lokumu ile adını duyurmuş ilk lokumun tadı şimdi olmasada Bursada en iyi lokum yiyebileceğiniz et restoranıdır.Diğer çeşitleri de lezzetli ve güzel,bir kere bile olsa denemenizde fayda var.Fiyat olarak makul düzeyde."
20,4,"4,0",Etin lezzeti konusunda denilecek herhangi birşey Yok. Gayet iyi. Ancak son zamanlarda talebin çok fazla olmasından olsa gerek fiyatları giderek arttırdılar. Tabi bunda etin fiyatı da etkili ama ekonomisi ortalama düzeyde olan bizlerin ayda yılda bir gidebileceği biryerdir.
20,5,"5,0","Lezzetli ve uygun fiyatlı et yiyebileceğiniz bir aile restaurantı.
Haftasonları akşam saatlerinde biraz sıra bbekleyebilirsiniz ama hızlı ilerliyor çünkü servis çok hızlı.
Lokum yemenizi tavsiye ederim."
20,6,"3,0",Uzan ilk keşfettiğimiz zaman diliminde aklımızı başımızdan alan ultra lezzetli bir yerdi gelen tüm misafirlerimizi ağırlayacağımız öncelikli seçenekti sıra beklemek bile keyifliydi biliyorduk ki beklediğimize değecekti ne zaman ki bahçeyi büyüterek restorana dahil ettiler eski lezzetleri kalmadı çok üzgünüm ama böyle uzun zamandır gitmedim umarım eski lezzeti yakalamışlardır
20,7,"3,0",Yemek lezzetleri gayet iyi... fakat mekanin ısıtma sistemi çok konforsuz çok sesli ve üfleme hızı faxla...insani rahatsız ediyor..
20,8,"3,0",Muhtemelen usta değiştirdikleri için eski lezzeti kalmamış. İlk gittiğimde müthişti. Bunu restaurant yetkilileri dikkate almalı...
20,9,"4,0",Özellikle lokumun denenmesi gereken bir mekan. Oldukça kalabalık ve rezervasyon almıyor. Aileniz ve arkadaşlarınız ile keyifli bir yemek yiyebilirsiniz
20,10,"5,0",Bursa Nilüferin yükseklerinde bulunan bu restaurantta güzel doğa manzarasının eşliğinde çok lezzetli yemekleri ve tatlıları deneyenilirsiniz. Lokum steak büftek ve süt helvası kesinlikle çok iyi denemezi tavsiye ederim. Garsonlar çok ilgili. Hafta sonu gidecekseniz yer ayıtmanız gerekebilir özellikle yemek saatlerinde çok kalabalık
20,11,"4,0","Et seviyorsanız mutlaka uğramalısınız. Dana pirzola ve lokum harika. Nasıl pişmiş seviyorsanız söylemeniz yeterli, gerisini düşünmeyin. Tam istediğiniz gibi pişmiş olacaktır. Hizmet ve hijyen yeterli. Tek olumsuz yorumum kalabalıktan bazen masa bulamıyor beklemek zorunda kalıyorsunuz."
20,12,"5,0",Hayatımda bu kadar leziz et yediğimi hatırlamıyorum.Hem manzarası hem de ortam harika..Istanbuldan kalkıp sırf et yemeğe gittiğimiz bir yer.Fiyatlari da gayet iyi...Közlenmiş patlıcan salatasını tavsiye ederim..
20,13,"5,0",sıcak ortamı ve samimi persolneline teşekkürler. lezzet 10/10 :)  Eşimle yediğimiz en güzel akşam yemeği mekanıydı.....
20,14,"2,0","Etler fena değil.restaurant ortamında çok fazla sinek var.Sinek kovalamaktan yemek yemeğe vakit kalmıyor.Ekmekler ,küçük ekmek sepetinde açık olarak geliyor ,yemek süresince de sinekler ile paylaşmak zorunda kalıyorsunuz.İşletme sahipleri bu  sorunu küçücük k tedbirler ile çözebilirler umarım.Tabiki isterlerse..."
20,15,"5,0",14 temmuz 2018 de Isparta Bursa Balıkesir güzergahında tavsiye üzerine uğradım.kesinlikle lezzet olarak mükemmel diyebilirim.mekan temiz güzel nezih.servis yapan arkadaşlar ilgili hızlı ve güleryüzlü.lokum pirzola şiş köfte yedik ve hepsini beğendim.fiyat kalite olarak da çok makul.Bursadan geçerken ilk uğrayacağım yerlerden birisi oldu.
21,1,"5,0","Bursa'nın en iyi kasaplarından biri. İddia ediyorum, aynı kalite eti İstanbul'da (bulabilirseniz) yemeye kalksanız 3 katı hesap ödersiniz, o kadar da uygun fiyatlı, kaldı ki çevredeki diğer mekanlara göre bir nebze pahalı bir yer. Geçenlerde şehir içindeki trafik yoğunluğundan kaçmak adına planımızı değiştirip öğle yemeğini Uzan'da yedik. Daha önce burada bulunmamış 3 misafirim de kendinden geçti, köfte, beyti, pirzola ve tabii ki lokum yedik, içlerinde beğenmediğimiz bir lokma dahi yoktu.Mekanın tek eksiği alkolsüz olması, gerçi Bursa'da alkollü mekanlar iş yapmıyor, o da bir tercih, ama o etin yanında bir kadeh de kırmızı iyi giderdi. Bu büyük eksiğine rağmen 5 yıldız veriyorum, o da olsa en az 7 yıldızlık lezzet."
21,2,"4,0","Bursa'nın uzağında huzur veren manzarası ile lezzetli etleriyle hizmet veren güzel bir tesis. Misafirlerinizi de götürebileceğiniz nezih ve pahalı olmayan, ancak bir o kadar da temiz ve lezzetli et sunan yer. Tavsiye ederim. Lokumu mutlaka denemelisiniz. Kışın kabak tatlısı ve her daim Kemalpaşa tatlısı, ızgara üzerine missss geliyor. Şimdiden afiyet olsun."
21,3,"5,0","Özellikle Steak tarafını denemenizi tavsiye ederim. Lokum yada Bonfile...

Et Mangal tarafı ise kesinlikle lezzet olarak Bursa' nın en iyisidir derim.

Fiyat/Performans oranına baktığımızda gerçekten piyasa şartlarına göre çok uygun bir mekan. Umarım bu kadar talep almaya başladıktan sonra fiyat ve kalite politikasını bozmaz ve kaliteli bir mekan olarak kalır."
21,4,"5,0",Ozan Kardeşler de ekler hem çok lezzetli hem de muhteşem yumuşak hele lokum on numara Herkese tavsiye ederim
21,5,"5,0",Gerçekten et yemek isterseniz ve alkolsüz bir yer düşünürseniz çok güzel.Sadece özellikle pazar günleri biraz kalabalık oluyor. Sıra bekliyorsunuz akşam üstü saatlerinde. Ama sıra çabuk geliyor. Benim yemek yemekten keyif aldığım bir yer.
21,6,"5,0","Bursa'ya yakın mesafede ulaşımı kolay, hizmet güzel ilgi alaka güzel, ailece veya arkadaşlarla gidilebilecek bir mekan,  et ve ızgara yenecekse başka bir yere gitmeye gerek yok. Lokum ve dana steak en iyi seçenekler."
